#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  50  12
# Band-Index:    1
   4.17064     25.833214
   4.00339     25.270442
   3.83614     25.076169
   3.83614     25.076169
   3.69959     26.246016
   3.56303     28.403199
   3.42647     30.839714
   3.28992     33.449155
   3.15336     35.592203
   3.01680     33.704147
   2.88024     32.024453
   2.74369     30.476880
   2.60713     29.455314
   2.60713     29.455313
   2.51057     29.929443
   2.41401     31.663049
   2.31745     33.450555
   2.22089     35.284285
   2.12433     37.143814
   2.02777     38.977291
   1.93121     40.645250
   1.83465     41.807754
   1.73809     42.192569
   1.73809     42.192697
   1.54497     41.985264
   1.35185     41.496728
   1.15872     40.472589
   0.96560     38.188811
   0.77248     36.017673
   0.57936     33.095258
   0.38624     30.514865
   0.19312     29.204904
   0.00000     27.735529
